Expected constant (n/10): 24786.9

Rank	Word	Frequency	Rank*Frequency
8679	fourandahalfyearold	2	17358
8680	shaktipada	2	17360
8681	caller	2	17362
8682	wrap	2	17364
8683	opt	2	17366
8684	relocate	2	17368
8685	actively	2	17370
8686	meghalaya	2	17372
8687	stored	2	17374
8688	baguiati	2	17376
8689	branched	2	17378
8690	vented	2	17380
8691	palit	2	17382
8692	saifji	2	17384
8693	aaj	2	17386
8694	baar	2	17388
8695	li	2	17390
8696	jiye	2	17392
8697	kal	2	17394
8698	naa	2	17396
8699	jishu	2	17398
8700	glut	2	17400
8701	highscoring	2	17402
8702	biochemistry	2	17404
8703	molecular	2	17406
8704	biology	2	17408
8705	weird	2	17410
8706	recharge	2	17412
8707	meter	2	17414
8708	namkhana	2	17416
8709	patharpratima	2	17418
8710	denomination	2	17420
8711	brainstorm	2	17422
8712	hitch	2	17424
8713	exempt	2	17426
8714	subsidised	2	17428
8715	bediapara	2	17430
8716	bruised	2	17432
8717	sar	2	17434
8718	shyamals	2	17436
8719	isro	2	17438
8720	oceanwave	2	17440
8721	dynamics	2	17442
8722	deposits	2	17444
8723	circulated	2	17446
8724	jaipur	2	17448
8725	woes	2	17450
8726	burdwans	2	17452
8727	clerk	2	17454
8728	administer	2	17456
8729	popularise	2	17458
8730	oral	2	17460
8731	clock	2	17462
8732	soniaji	2	17464
8733	manas	2	17466
8734	bhuniya	2	17468
8735	brews	2	17470
8736	muddle	2	17472
8737	justadmitted	2	17474
8738	agreeing	2	17476
8739	ending	2	17478
8740	ship	2	17480
8741	notified	2	17482
8742	requires	2	17484
8743	shoots	2	17486
8744	edge	2	17488
8745	municipalitys	2	17490
8746	repayment	2	17492
8747	repaid	2	17494
8748	earmarked	2	17496
8749	dust	2	17498
8750	rulebook	2	17500
8751	unto	2	17502
8752	rulebreak	2	17504
8753	emerge	2	17506
8754	kinshuk	2	17508
8755	nagesh	2	17510
8756	rajan	2	17512
8757	trophy	2	17514
8758	soubhadra	2	17516
8759	disappointed	2	17518
8760	bhoomi	2	17520
8761	accessories	2	17522
8762	eveready	2	17524
8763	quizmaster	2	17526
8764	strip	2	17528
8765	neil	2	17530
8766	inducted	2	17532
8767	fame	2	17534
8768	ideally	2	17536
8769	adversely	2	17538
8770	sentiment	2	17540
8771	leveller	2	17542
8772	newspersons	2	17544
8773	uncomfortable	2	17546
8774	ear	2	17548
8775	handicapped	2	17550
8776	statewide	2	17552
8777	mountains	2	17554
8778	warfare	2	17556
8779	updated	2	17558
8780	seller	2	17560
8781	singlestorey	2	17562
8782	trilochans	2	17564
8783	escapes	2	17566
8784	shattered	2	17568
8785	premier	2	17570
8786	embarrassing	2	17572
8787	nandan	2	17574
8788	jalal	2	17576
8789	khargram	2	17578
8790	costly	2	17580
8791	tk	2	17582
8792	nudge	2	17584
8793	collegeaffiliates	2	17586
8794	ability	2	17588
8795	empower	2	17590
8796	pressuring	2	17592
8797	fixes	2	17594
8798	policymaking	2	17596
8799	clutch	2	17598
8800	bashiruddin	2	17600
8801	sensing	2	17602
8802	blair	2	17604
8803	immigration	2	17606
8804	disappointment	2	17608
8805	justification	2	17610
8806	tamang	2	17612
8807	contended	2	17614
8808	argument	2	17616
8809	kp	2	17618
8810	malla	2	17620
8811	exservicemen	2	17622
8812	gurkha	2	17624
8813	regiment	2	17626
8814	indication	2	17628
8815	admissions	2	17630
8816	sentry	2	17632
8817	sasthis	2	17634
8818	narcotics	2	17636
8819	fidelity	2	17638
8820	butcher	2	17640
8821	militancyprone	2	17642
8822	dharna	2	17644
8823	exhibitors	2	17646
8824	eimpa	2	17648
8825	nabarun	2	17650
8826	extra	2	17652
8827	patnakiul	2	17654
8828	averted	2	17656
8829	fracture	2	17658
8830	specialists	2	17660
8831	situations	2	17662
8832	uk	2	17664
8833	slumber	2	17666
8834	khokon	2	17668
8835	hari	2	17670
8836	utpal	2	17672
8837	smiling	2	17674
8838	shyam	2	17676
8839	bagchis	2	17678
8840	bosepukur	2	17680
8841	enraged	2	17682
8842	adhoc	2	17684
8843	aspirants	2	17686
8844	favouritism	2	17688
8845	straw	2	17690
8846	wiring	2	17692
8847	lilufa	2	17694
8848	broaden	2	17696
8849	novelty	2	17698
8850	greener	2	17700
8851	pastures	2	17702
8852	homeland	2	17704
8853	dropout	2	17706
8854	gorachand	2	17708
8855	gramin	2	17710
8856	partly	2	17712
8857	impoverished	2	17714
8858	chakrabarti	2	17716
8859	pattern	2	17718
8860	shrunk	2	17720
8861	everywhere	2	17722
8862	rulings	2	17724
8863	corporate	2	17726
8864	muscle	2	17728
8865	strategies	2	17730
8866	holidayers	2	17732
8867	animesh	2	17734
8868	sharmistha	2	17736
8869	krishnakanta	2	17738
8870	salil	2	17740
8871	bangkokbound	2	17742
8872	feathers	2	17744
8873	visuallyimpaired	2	17746
8874	chores	2	17748
8875	groaning	2	17750
8876	insufficient	2	17752
8877	tuesdays	2	17754
8878	tantia	2	17756
8879	congenital	2	17758
8880	defect	2	17760
8881	worlds	2	17762
8882	publicprivate	2	17764
8883	mainline	2	17766
8884	dancer	2	17768
8885	painting	2	17770
8886	reminds	2	17772
8887	spewing	2	17774
8888	forums	2	17776
8889	pv	2	17778
8890	nonsense	2	17780
8891	competent	2	17782
8892	mobilise	2	17784
8893	dukhu	2	17786
8894	watches	2	17788
8895	kishanganj	2	17790
8896	bagerhaat	2	17792
8897	retreat	2	17794
8898	mundamala	2	17796
8899	masterminded	2	17798
8900	sukhjinder	2	17800
8901	extortionists	2	17802
8902	sanjiv	2	17804
8903	bunty	2	17806
8904	conflict	2	17808
8905	pak	2	17810
8906	pakistans	2	17812
8907	hush	2	17814
8908	wi	2	17816
8909	meaty	2	17818
8910	sizzling	2	17820
8911	bishnupada	2	17822
8912	ghat	2	17824
8913	inspect	2	17826
8914	waterlogged	2	17828
8915	directorate	2	17830
8916	rajendra	2	17832
8917	bahadur	2	17834
8918	guddu	2	17836
8919	beleghata	2	17838
8920	unwelcome	2	17840
8921	bounds	2	17842
8922	tentative	2	17844
8923	conscious	2	17846
8924	razzak	2	17848
8925	mohsin	2	17850
8926	subhendu	2	17852
8927	derecognise	2	17854
8928	whistle	2	17856
8929	protected	2	17858
8930	restricting	2	17860
8931	indiscriminate	2	17862
8932	dough	2	17864
8933	hasty	2	17866
8934	alaul	2	17868
8935	confiscated	2	17870
8936	socalled	2	17872
8937	jeeps	2	17874
8938	retreated	2	17876
8939	clustered	2	17878
8940	skin	2	17880
8941	pollutioncontrol	2	17882
8942	dissatisfaction	2	17884
8943	reviewing	2	17886
8944	michael	2	17888
8945	sequences	2	17890
8946	script	2	17892
8947	sprawled	2	17894
8948	charpoy	2	17896
8949	waist	2	17898
8950	dhruba	2	17900
8951	atmosphere	2	17902
8952	helpline	2	17904
8953	sukhendu	2	17906
8954	sahanara	2	17908
8955	referrals	2	17910
8956	aunts	2	17912
8957	bronchus	2	17914
8958	lung	2	17916
8959	accidentally	2	17918
8960	myriad	2	17920
8961	rashtrapati	2	17922
8962	aidsprevention	2	17924
8963	dammed	2	17926
8964	sewage	2	17928
8965	congresscontrolled	2	17930
8966	flows	2	17932
8967	requisite	2	17934
8968	quarter	2	17936
8969	bombed	2	17938
8970	heels	2	17940
8971	posed	2	17942
8972	dusmanta	2	17944
8973	determination	2	17946
8974	wrestle	2	17948
8975	sreemoyee	2	17950
8976	spontaneous	2	17952
8977	bk	2	17954
8978	irate	2	17956
8979	survived	2	17958
8980	passports	2	17960
8981	baxirhat	2	17962
8982	ss	2	17964
8983	mukhia	2	17966
8984	heera	2	17968
8985	continuously	2	17970
8986	whipped	2	17972
8987	mayurhat	2	17974
8988	leapt	2	17976
8989	rahaman	2	17978
8990	sympathetically	2	17980
8991	biltu	2	17982
8992	sensation	2	17984
8993	hattola	2	17986
8994	shirt	2	17988
8995	sahanas	2	17990
8996	borrow	2	17992
8997	recentlyconcluded	2	17994
8998	veil	2	17996
8999	cpmcriminal	2	17998
9000	rightful	2	18000
9001	schoolleaving	2	18002
9002	recognising	2	18004
9003	threshold	2	18006
9004	sympathiser	2	18008
9005	listening	2	18010
9006	hat	2	18012
9007	antisocials	2	18014
9008	endeavour	2	18016
9009	archaeologists	2	18018
9010	screaming	2	18020
9011	symbols	2	18022
9012	babudom	2	18024
9013	ubiquitous	2	18026
9014	declaring	2	18028
9015	introducing	2	18030
9016	tricksters	2	18032
9017	posting	2	18034
9018	exgratia	2	18036
9019	plus	2	18038
9020	poet	2	18040
9021	popularised	2	18042
9022	banga	2	18044
9023	abdus	2	18046
9024	discord	2	18048
9025	quran	2	18050
9026	swell	2	18052
9027	mule	2	18054
9028	trainer	2	18056
9029	forlorn	2	18058
9030	shayari	2	18060
9031	sficontrolled	2	18062
9032	sudhanshu	2	18064
9033	chandernagore	2	18066
9034	percussionist	2	18068
9035	switzerland	2	18070
9036	format	2	18072
9037	replicated	2	18074
9038	fiasco	2	18076
9039	dereserve	2	18078
9040	procedural	2	18080
9041	sky	2	18082
9042	takers	2	18084
9043	spikes	2	18086
9044	airlines	2	18088
9045	brunt	2	18090
9046	shibnarayan	2	18092
9047	grocer	2	18094
9048	beats	2	18096
9049	utensils	2	18098
9050	contention	2	18100
9051	exposure	2	18102
9052	distinguish	2	18104
9053	tremors	2	18106
9054	coursed	2	18108
9055	carshed	2	18110
9056	gaur	2	18112
9057	revived	2	18114
9058	punishing	2	18116
9059	swing	2	18118
9060	firefighters	2	18120
9061	inquiring	2	18122
9062	congressbjp	2	18124
9063	twomonthold	2	18126
9064	cd	2	18128
9065	refugee	2	18130
9066	ethnic	2	18132
9067	indianepal	2	18134
9068	cudgels	2	18136
9069	cylinders	2	18138
9070	climb	2	18140
9071	everest	2	18142
9072	preserved	2	18144
9073	starting	2	18146
9074	sticking	2	18148
9075	strive	2	18150
9076	nationalist	2	18152
9077	dislodge	2	18154
9078	slide	2	18156
9079	stocked	2	18158
9080	matchbox	2	18160
9081	mechanised	2	18162
9082	compete	2	18164
9083	chitta	2	18166
9084	firearm	2	18168
9085	buckling	2	18170
9086	watercoolers	2	18172
9087	cordless	2	18174
9088	telephones	2	18176
9089	gaurav	2	18178
9090	atone	2	18180
9091	comptroller	2	18182
9092	diverting	2	18184
9093	chargers	2	18186
9094	ajhapur	2	18188
9095	debu	2	18190
9096	surgeries	2	18192
9097	appendectomy	2	18194
9098	visualised	2	18196
9099	aback	2	18198
9100	intuc	2	18200
9101	digging	2	18202
9102	chips	2	18204
9103	excavation	2	18206
9104	maddy	2	18208
9105	soccers	2	18210
9106	pinup	2	18212
9107	knot	2	18214
9108	sweetheart	2	18216
9109	skipper	2	18218
9110	mount	2	18220
9111	originally	2	18222
9112	itc	2	18224
9113	chattu	2	18226
9114	hogolberia	2	18228
9115	ithereignthd	2	18230
9116	birbal	2	18232
9117	satyam	2	18234
9118	rounded	2	18236
9119	sampa	2	18238
9120	planners	2	18240
9121	participating	2	18242
9122	murari	2	18244
9123	rickshawpuller	2	18246
9124	dsp	2	18248
9125	minorities	2	18250
9126	grenades	2	18252
9127	crossborder	2	18254
9128	denouement	2	18256
9129	monks	2	18258
9130	swarup	2	18260
9131	bhakta	2	18262
9132	recruits	2	18264
9133	gong	2	18266
9134	joymalya	2	18268
9135	routed	2	18270
9136	manabendra	2	18272
9137	largely	2	18274
9138	prostitution	2	18276
9139	coordinate	2	18278
9140	bounty	2	18280
9141	instil	2	18282
9142	toehold	2	18284
9143	crazy	2	18286
9144	fanatics	2	18288
9145	legs	2	18290
9146	enthusiasts	2	18292
9147	commence	2	18294
9148	khudiram	2	18296
9149	seaside	2	18298
9150	bloodstained	2	18300
9151	nightgown	2	18302
9152	recovery	2	18304
9153	interrogate	2	18306
9154	narayangarh	2	18308
9155	afraid	2	18310
9156	leftists	2	18312
9157	advocating	2	18314
9158	sa	2	18316
9159	probandh	2	18318
9160	fortyeight	2	18320
9161	antibandh	2	18322
9162	evoke	2	18324
9163	noises	2	18326
9164	diamondstudded	2	18328
9165	compensate	2	18330
9166	sribastav	2	18332
9167	attesting	2	18334
9168	suffocated	2	18336
9169	threatens	2	18338
9170	suck	2	18340
9171	vortex	2	18342
9172	preceding	2	18344
9173	wiping	2	18346
9174	ubi	2	18348
9175	automobile	2	18350
9176	incometax	2	18352
9177	spinning	2	18354
9178	baidyabati	2	18356
9179	naturally	2	18358
9180	sabhapati	2	18360
9181	partycontrolled	2	18362
9182	sugarcane	2	18364
9183	masterminding	2	18366
9184	freeze	2	18368
9185	spurned	2	18370
9186	perpetrate	2	18372
9187	ghastly	2	18374
9188	splashing	2	18376
9189	carbolic	2	18378
9190	boyfriend	2	18380
9191	sureshs	2	18382
9192	pesticide	2	18384
9193	penury	2	18386
9194	clamped	2	18388
9195	umbrellas	2	18390
9196	wear	2	18392
9197	crusader	2	18394
9198	blowing	2	18396
9199	sushanta	2	18398
9200	chitto	2	18400
9201	snub	2	18402
9202	rapeandmurder	2	18404
9203	safiullah	2	18406
9204	senguptas	2	18408
9205	personalities	2	18410
9206	halfway	2	18412
9207	dipanwita	2	18414
9208	renewal	2	18416
9209	chandas	2	18418
9210	bholanaths	2	18420
9211	maybe	2	18422
9212	seriousness	2	18424
9213	mobs	2	18426
9214	isce	2	18428
9215	cbse	2	18430
9216	achievement	2	18432
9217	performances	2	18434
9218	sixtime	2	18436
9219	sinhas	2	18438
9220	lapses	2	18440
9221	hostile	2	18442
9222	shortcomings	2	18444
9223	mobilising	2	18446
9224	flowers	2	18448
9225	cropper	2	18450
9226	psychologist	2	18452
9227	suicides	2	18454
9228	commissions	2	18456
9229	roychoudhury	2	18458
9230	tales	2	18460
9231	disability	2	18462
9232	crafts	2	18464
9233	shockwaves	2	18466
9234	rippled	2	18468
9235	basana	2	18470
9236	inserted	2	18472
9237	freed	2	18474
9238	maliapota	2	18476
9239	catholic	2	18478
9240	procpm	2	18480
9241	inadvertently	2	18482
9242	edition	2	18484
9243	lawviolation	2	18486
9244	crowded	2	18488
9245	aggravated	2	18490
9246	relate	2	18492
9247	sundari	2	18494
9248	ranvir	2	18496
9249	amending	2	18498
9250	alacrity	2	18500
9251	cigarettes	2	18502
9252	thirdyear	2	18504
9253	kissed	2	18506
9254	kaushik	2	18508
9255	adversary	2	18510
9256	ball	2	18512
9257	african	2	18514
9258	guru	2	18516
9259	diksha	2	18518
9260	selfstyled	2	18520
9261	godman	2	18522
9262	makhan	2	18524
9263	biswases	2	18526
9264	fatherinlaw	2	18528
9265	revisited	2	18530
9266	ashes	2	18532
9267	millennium	2	18534
9268	nawab	2	18536
9269	summer	2	18538
9270	documentation	2	18540
9271	historian	2	18542
9272	excavated	2	18544
9273	flowed	2	18546
9274	hasinas	2	18548
9275	clinics	2	18550
9276	garo	2	18552
9277	jaintia	2	18554
9278	caste	2	18556
9279	middaymeal	2	18558
9280	ispat	2	18560
9281	alloys	2	18562
9282	permissible	2	18564
9283	prospective	2	18566
9284	pit	2	18568
9285	nea	2	18570
9286	warders	2	18572
9287	ramapada	2	18574
9288	nicco	2	18576
9289	specialised	2	18578
9290	hiatus	2	18580
9291	freak	2	18582
9292	outbreak	2	18584
9293	gameplan	2	18586
9294	gangmen	2	18588
9295	nialishpara	2	18590
9296	misdeeds	2	18592
9297	thinks	2	18594
9298	confirm	2	18596
9299	programmed	2	18598
9300	fourteen	2	18600
9301	clashes	2	18602
9302	goghat	2	18604
9303	jhikaria	2	18606
9304	intraparty	2	18608
9305	squabbles	2	18610
9306	kodalia	2	18612
9307	travails	2	18614
9308	rajak	2	18616
9309	extort	2	18618
9310	sushmitas	2	18620
9311	exactly	2	18622
9312	ruckus	2	18624
9313	disrupted	2	18626
9314	decorum	2	18628
9315	sparks	2	18630
9316	switch	2	18632
9317	reschedule	2	18634
9318	recce	2	18636
9319	stepup	2	18638
9320	tighten	2	18640
9321	dinu	2	18642
9322	nanis	2	18644
9323	dinus	2	18646
9324	sujon	2	18648
9325	tarakgunj	2	18650
9326	hemp	2	18652
9327	ramen	2	18654
9328	balchandra	2	18656
9329	bikram	2	18658
9330	voter	2	18660
9331	dominated	2	18662
9332	voters	2	18664
9333	majumdars	2	18666
9334	sipping	2	18668
9335	misses	2	18670
9336	scripted	2	18672
9337	scanned	2	18674
9338	jordan	2	18676
9339	sudan	2	18678
9340	smarajit	2	18680
9341	staircase	2	18682
9342	unethical	2	18684
9343	kabirs	2	18686
9344	bath	2	18688
9345	birpur	2	18690
9346	anybody	2	18692
9347	considers	2	18694
9348	forceful	2	18696
9349	hartal	2	18698
9350	sayeed	2	18700
9351	gastroenteritis	2	18702
9352	assurances	2	18704
9353	sauravs	2	18706
9354	designer	2	18708
9355	blot	2	18710
9356	mogra	2	18712
9357	malaise	2	18714
9358	villagelevel	2	18716
9359	oppositions	2	18718
9360	clauses	2	18720
9361	chittagong	2	18722
9362	twelveyearold	2	18724
9363	gaping	2	18726
9364	maa	2	18728
9365	redressal	2	18730
9366	attracting	2	18732
9367	monitored	2	18734
9368	adventure	2	18736
9369	riverrafting	2	18738
9370	bird	2	18740
9371	mirik	2	18742
9372	chalsa	2	18744
9373	mohua	2	18746
9374	treetop	2	18748
9375	trails	2	18750
9376	specified	2	18752
9377	mannan	2	18754
9378	haider	2	18756
9379	stir	2	18758
9380	conquered	2	18760
9381	sudder	2	18762
9382	bon	2	18764
9383	dealings	2	18766
9384	jagannath	2	18768
9385	saving	2	18770
9386	bulldozers	2	18772
9387	shanties	2	18774
9388	wider	2	18776
9389	hussain	2	18778
9390	favours	2	18780
9391	sights	2	18782
9392	mountain	2	18784
9393	filming	2	18786
9394	amend	2	18788
9395	mansoor	2	18790
9396	meer	2	18792
9397	fifteen	2	18794
9398	manojs	2	18796
9399	entrusted	2	18798
9400	remotecontrolled	2	18800
9401	detonators	2	18802
9402	detectors	2	18804
9403	ordeal	2	18806
9404	gratuity	2	18808
9405	disposed	2	18810
9406	owed	2	18812
9407	khatura	2	18814
9408	strained	2	18816
9409	burnpur	2	18818
9410	venkataraman	2	18820
9411	impropriety	2	18822
9412	radar	2	18824
9413	appealing	2	18826
9414	definite	2	18828
9415	pact	2	18830
9416	hindutva	2	18832
9417	enhancement	2	18834
9418	replying	2	18836
9419	jagaran	2	18838
9420	tathagata	2	18840
9421	jangipara	2	18842
9422	sizeable	2	18844
9423	advaniji	2	18846
9424	forcible	2	18848
9425	azamtala	2	18850
9426	nikaah	2	18852
9427	lefts	2	18854
9428	discontent	2	18856
9429	withdraws	2	18858
9430	rethink	2	18860
9431	nandini	2	18862
9432	hearings	2	18864
9433	cycle	2	18866
9434	apprehension	2	18868
9435	krishnapada	2	18870
9436	attempting	2	18872
9437	jumping	2	18874
9438	dalui	2	18876
9439	barrack	2	18878
9440	daluis	2	18880
9441	mukundapukur	2	18882
9442	samapti	2	18884
9443	eighthour	2	18886
9444	mi	2	18888
9445	backtracking	2	18890
9446	heeds	2	18892
9447	derecognition	2	18894
9448	binding	2	18896
9449	mookherjee	2	18898
9450	precedent	2	18900
9451	joshimath	2	18902
9452	konnagar	2	18904
9453	allopathy	2	18906
9454	ramjan	2	18908
9455	stashed	2	18910
9456	findings	2	18912
9457	postretirement	2	18914
9458	untia	2	18916
9459	sain	2	18918
9460	ranus	2	18920
9461	occasionally	2	18922
9462	shunned	2	18924
9463	minimal	2	18926
9464	delaying	2	18928
9465	tasty	2	18930
9466	taxing	2	18932
9467	rope	2	18934
9468	earthquakes	2	18936
9469	disasters	2	18938
9470	evacuation	2	18940
9471	nabbed	2	18942
9472	lungs	2	18944
9473	kaul	2	18946
9474	senses	2	18948
9475	knees	2	18950
9476	complications	2	18952
9477	diabetes	2	18954
9478	soared	2	18956
9479	coma	2	18958
9480	saraighat	2	18960
9481	dissenters	2	18962
9482	approving	2	18964
9483	sympathisers	2	18966
9484	seeds	2	18968
9485	mu	2	18970
9486	applies	2	18972
9487	sheltering	2	18974
9488	repenting	2	18976
9489	singers	2	18978
9490	sahebgunj	2	18980
9491	wagons	2	18982
9492	angloigomani	2	18984
9493	slew	2	18986
9494	label	2	18988
9495	estimates	2	18990
9496	rafters	2	18992
9497	promotional	2	18994
9498	lamp	2	18996
9499	dipali	2	18998
9500	listing	2	19000
9501	button	2	19002
9502	tornado	2	19004
9503	halogen	2	19006
9504	initial	2	19008
9505	crpf	2	19010
9506	shanawaz	2	19012
9507	companion	2	19014
9508	bursts	2	19016
9509	chore	2	19018
9510	zeal	2	19020
9511	ramsar	2	19022
9512	hectare	2	19024
9513	silted	2	19026
9514	conversion	2	19028
9515	insurgent	2	19030
9516	haste	2	19032
9517	annexed	2	19034
9518	erected	2	19036
9519	insurgents	2	19038
9520	strange	2	19040
9521	anytime	2	19042
9522	god	2	19044
9523	illam	2	19046
9524	jagatpati	2	19048
9525	celluloid	2	19050
9526	icons	2	19052
9527	exhort	2	19054
9528	website	2	19056
9529	distinction	2	19058
9530	juncture	2	19060
9531	tool	2	19062
9532	exclusive	2	19064
9533	corridors	2	19066
9534	starving	2	19068
9535	roped	2	19070
9536	taxed	2	19072
9537	kakrajhore	2	19074
9538	fireman	2	19076
9539	chambers	2	19078
9540	broadcast	2	19080
9541	dowry	2	19082
9542	poorest	2	19084
9543	diverted	2	19086
9544	decentralisation	2	19088
9545	accounting	2	19090
9546	badly	2	19092
9547	cutplagued	2	19094
9548	receded	2	19096
9549	explosions	2	19098
9550	fuchia	2	19100
9551	coworkers	2	19102
9552	horribly	2	19104
9553	thirteenyearold	2	19106
9554	entirely	2	19108
9555	weighed	2	19110
9556	criticism	2	19112
9557	ultimately	2	19114
9558	ravage	2	19116
9559	overhead	2	19118
9560	salar	2	19120
9561	wires	2	19122
9562	rupali	2	19124
9563	noparking	2	19126
9564	malignant	2	19128
9565	samples	2	19130
9566	uncooked	2	19132
9567	chowk	2	19134
9568	sandheads	2	19136
9569	inundated	2	19138
9570	gruesome	2	19140
9571	adamant	2	19142
9572	ruffians	2	19144
9573	teased	2	19146
9574	doi	2	19148
9575	unnayan	2	19150
9576	sadananda	2	19152
9577	superstition	2	19154
9578	threeandahalf	2	19156
9579	kulti	2	19158
9580	durwan	2	19160
9581	noticing	2	19162
9582	pertaining	2	19164
9583	flora	2	19166
9584	fauna	2	19168
9585	winding	2	19170
9586	marts	2	19172
9587	captive	2	19174
9588	mysore	2	19176
9589	capturing	2	19178
9590	kocharian	2	19180
9591	tipped	2	19182
9592	thick	2	19184
9593	corresponding	2	19186
9594	stretched	2	19188
9595	manikanchan	2	19190
9596	immigrated	2	19192
9597	domkal	2	19194
9598	ringing	2	19196
9599	gurung	2	19198
9600	reintroduced	2	19200
9601	satisfy	2	19202
9602	consultancy	2	19204
9603	data	2	19206
9604	shelves	2	19208
9605	conveniently	2	19210
9606	defaulters	2	19212
9607	fines	2	19214
9608	maps	2	19216
9609	analysis	2	19218
9610	handloom	2	19220
9611	firs	2	19222
9612	pradhans	2	19224
9613	abhijnan	2	19226
9614	illnesses	2	19228
9615	lookout	2	19230
9616	mechanics	2	19232
9617	finger	2	19234
9618	revelation	2	19236
9619	moi	2	19238
9620	ivory	2	19240
